time_s,speed_mps,steering_rad
46.5,3.200000000,-0.005935830
46.6,3.200000000,-0.058428568
46.7,3.200000000,-0.102314163
46.8,3.200000000,-0.130955945
46.9,3.200000000,-0.139939736
47.0,3.200000000,-0.127776822
47.1,3.200000000,-0.096175917
47.2,3.200000000,-0.049831906
47.3,3.200000000,0.004248038
47.4,3.200000000,0.057788332
47.5,3.200000000,0.102506092
47.6,3.200000000,0.131398470
47.7,3.200000000,0.139855569
47.8,3.200000000,0.126419948
47.9,3.200000000,0.093064363
48.0,3.200000000,0.044932105
48.1,3.200000000,-0.010431720
48.2,3.200000000,-0.064247413
48.3,3.200000000,-0.107888673
48.4,3.200000000,-0.134273008
48.5,3.200000000,-0.139029584
48.6,3.200000000,-0.121249420
48.7,3.200000000,-0.083685543
48.8,3.200000000,-0.032357228
48.9,3.200000000,0.024390631
49.0,3.200000000,0.077230422
49.1,3.200000000,0.117383528
49.2,3.200000000,0.138089973
49.3,3.200000000,0.135768499
49.4,3.200000000,0.110664819
49.5,3.200000000,0.066866638
49.6,3.200000000,0.011668147
49.7,3.200000000,-0.045622974
49.8,3.200000000,-0.095245061
49.9,3.200000000,-0.128649281
50.0,3.200000000,-0.139988946
50.1,3.200000000,-0.127169490
50.2,3.200000000,-0.092266521
50.3,3.200000000,-0.041224495
50.4,3.200000000,0.017127673
50.5,3.200000000,0.072586473
50.6,3.200000000,0.115354410
50.7,3.200000000,0.137781670
50.8,3.200000000,0.135757761
50.9,3.200000000,0.109496355
51.0,3.200000000,0.063558670
51.1,3.200000000,0.006094020
51.2,3.200000000,-0.052582638
51.3,3.200000000,-0.101832533
51.4,3.200000000,-0.132627603
51.5,3.200000000,-0.139225384
51.6,3.200000000,-0.120270397
51.7,3.200000000,-0.079105864
51.8,3.200000000,-0.023220407
51.9,3.200000000,0.037086446
52.0,3.200000000,0.090587835
52.1,3.200000000,0.127220943
52.2,3.200000000,0.139996777
52.3,3.200000000,0.126363202
52.4,3.200000000,0.088750446
52.5,3.200000000,0.034177192
52.6,3.200000000,-0.027027881
52.7,3.200000000,-0.083162797
52.8,3.200000000,-0.123388025
52.9,3.200000000,-0.139834906
53.0,3.200000000,-0.129174184
53.1,3.200000000,-0.093326932
53.2,3.200000000,-0.039160110
53.3,3.200000000,0.022795241
53.4,3.200000000,0.080371141
53.5,3.200000000,0.122149441
53.6,3.200000000,0.139741134
53.7,3.200000000,0.129500785
53.8,3.200000000,0.093320375
53.9,3.200000000,0.038323270
54.0,3.200000000,-0.024503228
54.1,3.200000000,-0.082481962
54.2,3.200000000,-0.123801199
54.3,3.200000000,-0.139937127
54.4,3.200000000,-0.127443980
54.5,3.200000000,-0.088730035
54.6,3.200000000,-0.031637885
54.7,3.200000000,0.032108984
54.8,3.200000000,0.089293570
54.9,3.200000000,0.127945214
55.0,3.200000000,0.139864611
55.1,3.200000000,0.122397921
55.2,3.200000000,0.079069572
55.3,3.200000000,0.018915931
55.4,3.200000000,-0.045365083
55.5,3.200000000,-0.100077449
55.6,3.200000000,-0.133449058
55.7,3.200000000,-0.138188592
55.8,3.200000000,-0.113117432
55.9,3.200000000,-0.063503800
56.0,3.200000000,-0.000000000
56.1,3.146666667,-0.000000000
56.2,3.093333333,-0.000000000
56.3,3.040000000,-0.000000000
56.4,2.986666667,-0.000000000
56.5,2.933333333,-0.000000000
56.6,2.880000000,-0.000000000
56.7,2.826666667,-0.000000000
56.8,2.773333333,-0.000000000
56.9,2.720000000,-0.000000000
57.0,2.666666667,-0.000000000
57.1,2.613333333,-0.000000000
57.2,2.560000000,-0.000000000
57.3,2.506666667,-0.000000000
57.4,2.453333333,-0.000000000
57.5,2.400000000,-0.000000000
57.6,2.346666667,-0.000000000
57.7,2.293333333,-0.000000000
57.8,2.240000000,-0.000000000
57.9,2.186666667,-0.000000000
58.0,2.133333333,-0.000000000
58.1,2.080000000,-0.000000000
58.2,2.026666667,-0.000000000
58.3,1.973333333,-0.000000000
58.4,1.920000000,-0.000000000
58.5,1.866666667,-0.000000000
58.6,1.813333333,-0.000000000
58.7,1.760000000,-0.000000000
58.8,1.706666667,-0.000000000
58.9,1.653333333,-0.000000000
59.0,1.600000000,-0.000000000
59.1,1.546666667,-0.000000000
59.2,1.493333333,-0.000000000
59.3,1.440000000,-0.000000000
59.4,1.386666667,-0.000000000
59.5,1.333333333,-0.000000000
59.6,1.280000000,-0.000000000
59.7,1.226666667,-0.000000000
59.8,1.173333333,-0.000000000
59.9,1.120000000,-0.000000000
60.0,1.066666667,-0.000000000
60.1,1.013333333,-0.000000000
60.2,0.960000000,-0.000000000
60.3,0.906666667,-0.000000000
60.4,0.853333333,-0.000000000
60.5,0.800000000,-0.000000000
60.6,0.746666667,-0.000000000
60.7,0.693333333,-0.000000000
60.8,0.640000000,-0.000000000
60.9,0.586666667,-0.000000000
61.0,0.533333333,-0.000000000
61.1,0.480000000,-0.000000000
61.2,0.426666667,-0.000000000
61.3,0.373333333,-0.000000000
61.4,0.320000000,-0.000000000
61.5,0.266666667,-0.000000000
61.6,0.213333333,-0.000000000
61.7,0.160000000,-0.000000000
61.8,0.106666667,-0.000000000
61.9,0.053333333,-0.000000000
62.0,0.000000000,0.000000000
62.1,0.000000000,0.000000000
62.2,0.000000000,0.000000000
62.3,0.000000000,0.000000000
62.4,0.000000000,0.000000000
62.5,0.000000000,0.000000000
62.6,0.000000000,0.000000000
62.7,0.000000000,0.000000000
62.8,0.000000000,0.000000000
62.9,0.000000000,0.000000000
63.0,0.000000000,0.000000000
63.1,0.000000000,0.000000000
63.2,0.000000000,0.000000000
63.3,0.000000000,0.000000000
63.4,0.000000000,0.000000000
63.5,0.000000000,0.000000000
63.6,0.000000000,0.000000000
63.7,0.000000000,0.000000000
63.8,0.000000000,0.000000000
63.9,0.000000000,0.000000000
64.0,0.000000000,0.000000000
64.1,0.000000000,0.000000000
64.2,0.000000000,0.000000000
64.3,0.000000000,0.000000000
64.4,0.000000000,0.000000000
64.5,0.000000000,0.000000000
64.6,0.000000000,0.000000000
64.7,0.000000000,0.000000000
64.8,0.000000000,0.000000000
64.9,0.000000000,0.000000000
65.0,0.000000000,0.000000000
65.1,0.000000000,0.000000000
65.2,0.000000000,0.000000000
65.3,0.000000000,0.000000000
65.4,0.000000000,0.000000000
65.5,0.000000000,0.000000000
65.6,0.000000000,0.000000000
65.7,0.000000000,0.000000000
65.8,0.000000000,0.000000000
65.9,0.000000000,0.000000000
66.0,0.000000000,0.000000000
66.1,0.000000000,0.000000000
66.2,0.000000000,0.000000000
66.3,0.000000000,0.000000000
66.4,0.000000000,0.000000000
66.5,0.000000000,0.000000000
66.6,0.000000000,0.000000000
66.7,0.000000000,0.000000000
66.8,0.000000000,0.000000000
66.9,0.000000000,0.000000000
67.0,0.000000000,0.000000000
67.1,0.000000000,0.000000000
67.2,0.000000000,0.000000000
67.3,0.000000000,0.000000000
67.4,0.000000000,0.000000000
67.5,0.000000000,0.000000000
67.6,0.000000000,0.000000000
67.7,0.000000000,0.000000000
67.8,0.000000000,0.000000000
67.9,0.000000000,0.000000000
68.0,0.000000000,0.000000000
